ccode_pew,satis,age,age2
45,4,33,1089
45,3,30,900
45,4,31,961
45,4,32,1024
45,3,21,441
45,4,21,441
45,4,31,961
45,4,23,529
45,3,22,484
45,5,39,1521
45,5,24,576
45,8,23,529
45,7,34,1156
45,8,32,1024
45,5,31,961
45,1,34,1156
45,4,33,1089
45,5,28,784
45,5,28,784
45,7,30,900
45,5,32,1024
45,5,24,576
45,6,40,1600
45,7,40,1600
45,1,54,2916
45,6,24,576
45,6,27,729
45,4,34,1156
45,7,34,1156
45,6,30,900
45,6,37,1369
45,7,44,1936
45,7,44,1936
45,7,42,1764
45,7,23,529
45,5,44,1936
45,6,25,625
45,6,51,2601
45,6,28,784
45,7,23,529
45,7,44,1936
45,7,37,1369
45,4,42,1764
45,5,56,3136
45,5,53,2809
45,5,24,576
45,3,33,1089
45,5,24,576
45,8,23,529
45,4,53,2809
45,2,22,484
45,6,34,1156
45,8,22,484
45,3,33,1089
45,7,22,484
45,5,23,529
45,4,39,1521
45,6,24,576
45,2,57,3249
45,7,23,529
45,4,43,1849
45,3,37,1369
45,6,34,1156
45,3,32,1024
45,1,55,3025
45,2,33,1089
45,6,44,1936
45,2,58,3364
45,6,32,1024
45,6,24,576
45,3,34,1156
45,7,24,576
45,4,24,576
45,3,46,2116
45,9,24,576
45,4,57,3249
45,3,59,3481
45,6,33,1089
45,3,32,1024
45,3,30,900
45,3,23,529
45,8,24,576
45,6,23,529
45,1,56,3136
45,3,56,3136
45,5,32,1024
45,7,48,2304
45,7,30,900
45,5,28,784
45,7,40,1600
45,7,30,900
45,8,25,625
45,4,39,1521
45,1,30,900
45,5,23,529
45,5,27,729
45,5,22,484
45,5,26,676
45,7,50,2500
45,7,43,1849
45,8,23,529
45,2,56,3136
45,7,49,2401
45,7,48,2304
45,7,30,900
45,7,46,2116
45,5,28,784
45,9,24,576
45,9,21,441
45,1,29,841
45,5,24,576
45,5,40,1600
45,7,22,484
45,2,41,1681
45,2,58,3364
45,1,57,3249
45,7,49,2401
45,7,30,900
45,7,40,1600
45,5,28,784
45,7,30,900
45,9,29,841
45,1,34,1156
45,5,46,2116
45,2,43,1849
45,8,23,529
45,5,32,1024
45,1,53,2809
45,6,26,676
45,3,58,3364
45,1,57,3249
45,7,40,1600
45,7,40,1600
45,7,30,900
45,7,30,900
45,7,38,1444
45,7,40,1600
45,4,40,1600
45,4,46,2116
45,9,21,441
45,5,24,576
45,5,38,1444
45,5,30,900
27,5,63,3969
27,0,31,961
27,1,36,1296
27,5,27,729
27,7,31,961
27,0,64,4096
27,3,30,900
27,7,56,3136
27,7,60,3600
27,5,21,441
27,8,59,3481
27,10,21,441
27,5,64,4096
27,5,57,3249
27,5,47,2209
27,4,32,1024
27,10,22,484
27,5,24,576
27,0,34,1156
27,6,22,484
27,5,25,625
27,5,25,625
27,2,42,1764
27,5,35,1225
27,6,27,729
27,10,45,2025
27,6,37,1369
27,5,65,4225
27,6,59,3481
27,4,28,784
27,5,39,1521
27,6,26,676
27,0,29,841
27,5,35,1225
27,10,60,3600
27,7,26,676
27,8,34,1156
27,5,36,1296
27,5,34,1156
27,3,69,4761
27,3,69,4761
27,6,27,729
27,5,46,2116
27,2,49,2401
27,5,54,2916
27,5,26,676
27,7,69,4761
27,5,23,529
27,3,59,3481
27,0,49,2401
27,5,66,4356
27,5,21,441
27,7,59,3481
27,4,44,1936
27,5,64,4096
27,6,49,2401
27,5,37,1369
27,7,46,2116
27,5,37,1369
27,5,29,841
27,4,26,676
27,7,27,729
27,3,24,576
27,2,31,961
27,5,35,1225
27,7,34,1156
27,10,44,1936
27,10,44,1936
27,5,31,961
27,6,28,784
27,3,39,1521
27,3,39,1521
27,0,49,2401
27,1,42,1764
27,7,27,729
27,5,36,1296
27,5,54,2916
27,5,55,3025
27,6,29,841
27,5,27,729
27,7,25,625
27,5,69,4761
27,5,65,4225
27,3,21,441
27,4,44,1936
27,5,29,841
27,7,34,1156
27,10,70,4900
27,10,27,729
27,7,24,576
27,6,37,1369
27,7,53,2809
27,7,28,784
27,4,28,784
27,5,22,484
27,4,40,1600
27,8,25,625
27,6,26,676
27,7,23,529
27,10,24,576
27,5,22,484
27,5,53,2809
27,7,37,1369
27,5,52,2704
27,6,24,576
27,0,50,2500
27,5,59,3481
27,9,23,529
27,4,44,1936
27,6,45,2025
27,8,42,1764
27,5,42,1764
27,6,21,441
27,6,41,1681
27,5,34,1156
27,4,44,1936
27,5,31,961
27,6,39,1521
27,5,23,529
27,5,23,529
27,1,49,2401
27,10,27,729
27,5,59,3481
27,5,35,1225
27,1,61,3721
27,1,29,841
27,5,49,2401
27,8,54,2916
27,1,58,3364
27,7,31,961
27,5,61,3721
27,5,61,3721
27,5,21,441
27,1,55,3025
27,5,39,1521
27,3,41,1681
27,5,23,529
27,10,21,441
27,6,42,1764
27,4,23,529
27,7,39,1521
27,4,27,729
27,10,44,1936
27,4,61,3721
27,3,33,1089
27,5,33,1089
27,9,34,1156
27,8,44,1936
27,8,21,441
27,6,28,784
27,3,32,1024
27,3,49,2401
27,5,34,1156
27,6,21,441
27,5,27,729
27,5,37,1369
27,6,34,1156
27,5,23,529
27,3,46,2116
27,4,25,625
27,5,39,1521
27,3,39,1521
27,5,24,576
27,5,26,676
27,8,23,529
27,6,21,441
27,6,39,1521
27,6,34,1156
27,8,21,441
27,4,61,3721
27,3,39,1521
27,5,23,529
27,5,54,2916
27,3,44,1936
27,5,45,2025
27,10,37,1369
27,5,24,576
27,4,46,2116
27,5,54,2916
27,4,26,676
27,5,26,676
27,5,47,2209
27,2,52,2704
27,0,69,4761
27,5,55,3025
27,6,29,841
27,6,21,441
27,1,59,3481
27,5,49,2401
27,3,44,1936
27,5,37,1369
27,6,32,1024
27,5,36,1296
27,6,46,2116
27,2,59,3481
27,6,41,1681
27,3,21,441
27,9,62,3844
27,6,34,1156
27,6,27,729
27,6,54,2916
27,10,51,2601
27,10,53,2809
27,1,69,4761
27,5,57,3249
27,5,38,1444
27,6,44,1936
27,8,44,1936
27,8,41,1681
27,6,40,1600
27,9,48,2304
27,4,25,625
27,6,27,729
27,3,39,1521
27,7,68,4624
27,3,63,3969
27,5,46,2116
27,7,41,1681
27,10,41,1681
27,7,24,576
27,5,27,729
27,2,49,2401
27,5,21,441
27,7,64,4096
27,4,25,625
27,4,22,484
27,10,59,3481
27,5,59,3481
27,9,30,900
27,5,26,676
27,0,47,2209
27,5,26,676
27,7,30,900
27,5,54,2916
27,5,35,1225
27,4,49,2401
27,4,39,1521
27,5,39,1521
27,2,25,625
27,0,34,1156
27,4,44,1936
27,8,25,625
27,0,59,3481
27,6,55,3025
27,4,34,1156
27,3,24,576
27,7,23,529
27,2,24,576
27,7,24,576
27,7,51,2601
27,5,32,1024
27,5,41,1681
27,5,24,576
27,5,21,441
27,0,34,1156
27,5,59,3481
27,5,35,1225
27,4,69,4761
27,5,59,3481
27,3,22,484
27,3,39,1521
27,5,29,841
27,5,39,1521
27,10,31,961
27,8,59,3481
27,9,49,2401
27,0,49,2401
27,7,42,1764
27,6,47,2209
27,3,52,2704
27,3,39,1521
27,5,57,3249
27,3,24,576
27,5,39,1521
27,1,34,1156
27,7,59,3481
27,6,31,961
27,5,49,2401
27,6,39,1521
27,10,27,729
27,5,69,4761
27,6,38,1444
27,3,37,1369
27,5,39,1521
27,1,26,676
27,8,33,1089
27,5,42,1764
27,6,21,441
27,8,26,676
27,7,34,1156
27,7,21,441
27,7,59,3481
27,5,29,841
27,3,29,841
27,8,21,441
27,5,24,576
27,5,41,1681
27,3,38,1444
27,8,49,2401
27,10,69,4761
27,6,54,2916
27,5,28,784
27,5,47,2209
27,4,44,1936
27,0,30,900
27,5,41,1681
27,5,22,484
27,6,29,841
27,8,25,625
27,5,56,3136
27,7,55,3025
27,8,54,2916
27,5,61,3721
27,7,64,4096
27,7,34,1156
27,7,69,4761
27,4,39,1521
27,5,52,2704
27,5,26,676
27,5,64,4096
27,5,24,576
27,5,32,1024
27,5,55,3025
27,7,25,625
27,7,42,1764
27,10,39,1521
27,5,41,1681
27,5,28,784
27,0,49,2401
27,5,29,841
27,8,53,2809
27,7,42,1764
27,8,44,1936
27,9,44,1936
27,9,58,3364
27,5,69,4761
27,9,23,529
27,10,21,441
27,5,26,676
27,5,39,1521
27,5,28,784
27,7,36,1296
27,5,39,1521
27,6,36,1296
27,6,33,1089
27,9,44,1936
27,6,27,729
27,7,27,729
27,7,42,1764
27,3,24,576
27,0,47,2209
27,6,49,2401
27,10,49,2401
27,7,27,729
27,8,29,841
27,8,42,1764
27,8,29,841
27,4,39,1521
27,4,31,961
27,5,21,441
27,3,24,576
27,5,32,1024
27,0,22,484
27,0,39,1521
27,2,49,2401
27,9,30,900
27,1,54,2916
27,2,40,1600
27,3,23,529
27,3,25,625
27,5,21,441
27,6,34,1156
27,5,44,1936
27,0,26,676
27,0,45,2025
27,5,39,1521
27,6,23,529
27,5,39,1521
27,5,29,841
27,5,34,1156
27,8,29,841
27,8,41,1681
27,5,31,961
27,4,69,4761
27,5,44,1936
27,10,48,2304
27,7,22,484
27,9,34,1156
27,9,42,1764
27,5,29,841
27,1,34,1156
27,6,37,1369
27,2,39,1521
27,7,21,441
27,5,31,961
27,4,26,676
27,4,39,1521
27,10,24,576
27,5,35,1225
27,6,31,961
27,9,21,441
27,5,26,676
27,5,27,729
27,5,41,1681
27,8,24,576
27,4,36,1296
27,5,46,2116
27,7,55,3025
27,7,46,2116
27,6,21,441
27,2,21,441
27,3,37,1369
27,5,21,441
27,8,24,576
27,5,32,1024
27,6,53,2809
27,7,32,1024
27,10,31,961
27,0,38,1444
27,10,23,529
27,5,21,441
27,2,47,2209
27,2,21,441
27,5,57,3249
27,5,37,1369
27,2,26,676
27,3,54,2916
27,5,35,1225
27,2,23,529
27,3,69,4761
27,5,44,1936
27,5,31,961
27,3,29,841
27,3,31,961
27,5,32,1024
27,2,29,841
27,5,28,784
27,5,29,841
27,5,22,484
27,4,49,2401
27,4,21,441
27,5,44,1936
27,2,45,2025
27,2,29,841
27,2,55,3025
27,2,36,1296
27,2,21,441
27,5,22,484
27,3,54,2916
27,5,28,784
27,2,30,900
27,5,23,529
27,5,26,676
27,5,24,576
27,3,44,1936
27,8,27,729
27,5,26,676
27,2,44,1936
27,4,30,900
27,2,41,1681
27,4,68,4624
27,2,50,2500
27,8,53,2809
27,8,61,3721
27,5,60,3600
27,6,43,1849
27,4,24,576
27,6,30,900
27,8,46,2116
27,5,27,729
27,5,25,625
27,6,51,2601
27,6,39,1521
27,5,37,1369
27,7,61,3721
27,5,28,784
27,7,32,1024
27,6,36,1296
27,8,54,2916
27,9,34,1156
27,5,51,2601
27,8,27,729
27,5,22,484
27,9,27,729
27,9,37,1369
27,5,25,625
27,5,49,2401
27,7,59,3481
27,5,21,441
27,8,44,1936
27,2,36,1296
27,3,27,729
27,5,27,729
27,5,29,841
27,3,29,841
27,5,49,2401
27,1,44,1936
27,8,59,3481
27,5,28,784
27,4,28,784
27,3,32,1024
27,5,34,1156
27,2,51,2601
27,7,23,529
27,2,44,1936
27,6,39,1521
27,10,39,1521
27,8,37,1369
27,6,35,1225
27,10,46,2116
27,4,29,841
27,4,49,2401
27,5,39,1521
27,10,21,441
27,5,49,2401
27,8,26,676
27,1,39,1521
27,5,22,484
27,7,41,1681
27,10,31,961
27,10,36,1296
27,10,22,484
27,8,29,841
27,6,49,2401
27,5,22,484
27,9,39,1521
27,10,46,2116
27,10,44,1936
27,5,23,529
27,10,59,3481
27,5,29,841
27,5,30,900
27,5,30,900
27,5,30,900
27,4,25,625
27,10,44,1936
27,10,34,1156
27,10,27,729
27,7,24,576
27,10,27,729
27,5,34,1156
27,6,44,1936
27,5,45,2025
27,5,22,484
27,5,39,1521
27,6,24,576
27,5,34,1156
27,10,37,1369
27,4,34,1156
27,8,44,1936
27,5,31,961
27,6,39,1521
27,5,39,1521
27,5,34,1156
27,5,36,1296
27,6,34,1156
27,7,49,2401
27,9,29,841
27,6,21,441
27,5,29,841
27,6,22,484
27,5,39,1521
27,7,25,625
27,7,33,1089
27,5,21,441
27,4,49,2401
27,8,24,576
27,5,23,529
27,5,24,576
27,5,44,1936
27,8,27,729
27,4,39,1521
27,8,36,1296
27,5,24,576
27,10,39,1521
27,6,29,841
27,5,36,1296
27,5,35,1225
27,5,29,841
27,10,21,441
27,9,44,1936
27,7,41,1681
27,8,23,529
27,3,47,2209
27,5,27,729
27,9,34,1156
27,2,29,841
27,7,39,1521
27,5,39,1521
27,9,27,729
27,7,35,1225
27,5,37,1369
27,10,26,676
27,5,53,2809
27,3,39,1521
27,5,54,2916
27,6,34,1156
27,0,21,441
27,1,30,900
27,5,28,784
27,1,69,4761
27,4,44,1936
27,5,25,625
27,5,23,529
27,4,37,1369
27,5,59,3481
27,5,24,576
27,5,49,2401
27,5,39,1521
27,10,29,841
27,5,26,676
27,5,29,841
27,1,39,1521
27,9,32,1024
27,6,22,484
27,5,34,1156
27,5,34,1156
27,5,59,3481
27,5,26,676
27,9,49,2401
27,5,21,441
27,7,35,1225
27,6,21,441
27,9,35,1225
27,8,34,1156
27,8,24,576
27,7,26,676
27,5,25,625
27,5,34,1156
27,5,26,676
27,5,33,1089
27,8,44,1936
27,9,44,1936
27,5,35,1225
27,8,37,1369
27,5,21,441
27,5,29,841
27,5,55,3025
27,9,44,1936
27,8,29,841
27,7,34,1156
27,9,27,729
27,5,30,900
27,8,22,484
27,6,35,1225
27,7,28,784
27,5,40,1600
27,8,25,625
27,7,28,784
27,4,30,900
27,5,39,1521
27,6,40,1600
27,10,45,2025
27,3,25,625
27,8,30,900
27,6,44,1936
27,6,29,841
27,8,49,2401
27,2,28,784
27,7,24,576
27,8,39,1521
27,5,39,1521
27,5,21,441
27,4,23,529
27,5,39,1521
27,8,39,1521
27,6,44,1936
27,2,22,484
27,2,29,841
27,10,39,1521
27,10,36,1296
27,5,24,576
27,5,39,1521
27,10,34,1156
27,10,29,841
27,10,32,1024
27,10,30,900
27,5,30,900
27,10,41,1681
27,10,24,576
27,5,54,2916
27,9,25,625
27,10,23,529
27,5,24,576
27,10,39,1521
27,0,24,576
27,10,22,484
27,5,44,1936
27,10,39,1521
27,10,34,1156
27,8,24,576
27,5,29,841
27,7,39,1521
27,0,29,841
27,1,64,4096
27,10,22,484
27,8,32,1024
27,10,39,1521
27,9,49,2401
27,3,51,2601
27,10,22,484
27,10,45,2025
27,10,27,729
27,9,39,1521
27,7,35,1225
27,10,41,1681
27,5,39,1521
27,10,24,576
27,4,44,1936
27,10,22,484
27,8,21,441
27,7,49,2401
27,6,29,841
27,6,23,529
27,6,24,576
27,8,34,1156
27,6,27,729
27,0,32,1024
27,8,25,625
27,4,23,529
27,5,49,2401
27,3,29,841
27,5,49,2401
27,0,29,841
27,5,64,4096
27,5,31,961
27,5,29,841
27,5,29,841
27,6,54,2916
27,5,23,529
27,10,37,1369
27,10,24,576
27,6,27,729
27,0,61,3721
27,10,45,2025
27,10,34,1156
27,10,21,441
27,10,33,1089
27,7,44,1936
27,5,44,1936
27,5,34,1156
27,5,24,576
27,5,29,841
27,4,34,1156
27,5,44,1936
27,10,25,625
27,6,28,784
27,9,21,441
27,0,55,3025
27,6,37,1369
27,9,21,441
27,9,36,1296
27,8,29,841
27,8,44,1936
27,5,27,729
27,5,34,1156
27,9,29,841
27,6,31,961
27,10,35,1225
27,10,24,576
27,9,23,529
27,6,31,961
27,5,59,3481
27,10,34,1156
27,10,64,4096
27,5,44,1936
27,10,44,1936
27,5,39,1521
27,1,51,2601
27,8,24,576
27,6,49,2401
27,5,27,729
27,6,22,484
27,6,34,1156
27,10,21,441
27,10,39,1521
27,9,41,1681
27,5,54,2916
27,7,23,529
27,0,34,1156
27,10,24,576
27,9,31,961
27,7,39,1521
27,5,21,441
27,8,44,1936
27,8,27,729
27,10,41,1681
27,8,22,484
27,8,27,729
27,10,29,841
27,6,24,576
27,1,23,529
27,5,24,576
27,6,26,676
27,7,39,1521
27,7,34,1156
27,6,24,576
27,7,37,1369
27,5,32,1024
27,6,29,841
27,6,31,961
27,7,25,625
27,6,22,484
27,6,44,1936
27,0,21,441
27,8,26,676
27,8,29,841
27,3,39,1521
27,5,40,1600
27,10,23,529
27,8,24,576
27,0,26,676
27,10,25,625
27,9,27,729
27,8,45,2025
27,8,26,676
27,7,29,841
27,7,29,841
27,9,32,1024
27,8,41,1681
27,7,41,1681
27,9,21,441
27,8,31,961
27,9,49,2401
27,9,49,2401
27,8,23,529
27,8,35,1225
27,5,63,3969
27,8,39,1521
27,10,49,2401
27,7,44,1936
27,8,31,961
27,8,34,1156
27,10,27,729
27,5,50,2500
27,6,37,1369
27,8,31,961
27,9,39,1521
27,5,25,625
27,6,34,1156
27,8,37,1369
27,1,34,1156
27,8,44,1936
27,10,54,2916
27,5,21,441
27,7,29,841
27,10,22,484
27,5,24,576
27,1,39,1521
27,1,28,784
27,1,29,841
27,3,39,1521
27,10,24,576
27,3,33,1089
27,5,22,484
27,5,25,625
27,5,24,576
27,5,22,484
27,8,24,576
27,5,49,2401
27,8,25,625
27,8,25,625
27,7,38,1444
27,8,29,841
27,6,24,576
27,9,29,841
27,3,39,1521
27,3,44,1936
27,4,29,841
27,8,32,1024
27,8,34,1156
27,7,34,1156
27,5,22,484
27,6,39,1521
27,7,29,841
27,9,26,676
27,1,24,576
27,1,24,576
27,1,35,1225
27,5,26,676
27,8,52,2704
27,3,21,441
27,8,26,676
27,6,54,2916
27,8,39,1521
27,8,44,1936
27,8,34,1156
27,3,34,1156
27,7,24,576
27,8,44,1936
27,9,24,576
27,7,34,1156
27,6,22,484
27,7,24,576
27,4,29,841
27,9,34,1156
27,8,39,1521
27,7,35,1225
27,6,39,1521
27,8,31,961
27,8,29,841
27,6,35,1225
27,7,34,1156
27,6,31,961
27,8,34,1156
27,9,29,841
27,6,39,1521
27,6,30,900
27,10,23,529
27,6,23,529
27,2,34,1156
27,8,27,729
27,7,24,576
27,7,24,576
27,8,34,1156
27,8,36,1296
27,9,29,841
27,9,49,2401
27,5,34,1156
27,8,34,1156
27,7,27,729
27,6,21,441
27,2,29,841
27,8,34,1156
27,5,29,841
27,3,29,841
27,9,32,1024
27,10,49,2401
27,4,34,1156
27,9,44,1936
27,6,27,729
27,5,69,4761
27,5,34,1156
27,5,24,576
27,5,39,1521
27,3,25,625
27,5,29,841
27,4,34,1156
27,4,44,1936
27,4,27,729
27,10,29,841
27,10,34,1156
27,10,24,576
27,8,21,441
27,10,24,576
27,10,34,1156
27,10,28,784
27,10,23,529
27,10,22,484
27,10,44,1936
27,5,34,1156
27,10,21,441
27,10,27,729
27,10,29,841
27,10,69,4761
27,5,50,2500
27,2,40,1600
27,4,25,625
27,2,45,2025
27,5,40,1600
27,5,29,841
27,8,21,441
27,8,25,625
27,8,34,1156
27,6,29,841
27,5,44,1936
27,4,29,841
27,1,49,2401
27,5,39,1521
27,5,39,1521
27,8,39,1521
27,7,39,1521
27,10,34,1156
27,5,21,441
27,2,36,1296
27,9,44,1936
27,3,29,841
27,8,24,576
27,9,69,4761
27,8,26,676
27,5,29,841
27,7,51,2601
27,5,27,729
27,10,27,729
27,8,29,841
27,9,26,676
27,8,34,1156
27,6,35,1225
27,8,39,1521
27,8,31,961
27,7,29,841
27,6,24,576
27,6,24,576
27,5,39,1521
27,8,24,576
27,8,39,1521
27,7,29,841
27,5,35,1225
27,8,34,1156
27,3,34,1156
27,5,27,729
27,8,25,625
27,8,39,1521
27,8,29,841
27,6,41,1681
27,8,29,841
27,5,22,484
27,0,24,576
27,5,24,576
27,5,21,441
27,5,29,841
27,5,39,1521
27,5,59,3481
27,5,34,1156
27,5,42,1764
27,1,39,1521
27,5,49,2401
27,3,37,1369
27,5,40,1600
27,5,41,1681
27,5,54,2916
27,3,37,1369
27,4,46,2116
27,5,36,1296
27,5,35,1225
27,5,21,441
27,8,61,3721
27,5,24,576
27,7,21,441
27,8,49,2401
27,2,49,2401
27,0,34,1156
27,7,49,2401
27,7,37,1369
27,5,30,900
27,5,22,484
27,5,24,576
27,5,27,729
27,3,49,2401
27,5,24,576
27,5,21,441
27,5,69,4761
27,4,23,529
27,3,59,3481
27,5,21,441
27,5,26,676
27,7,23,529
27,0,22,484
27,0,23,529
27,2,29,841
27,0,46,2116
27,3,49,2401
27,8,44,1936
27,5,41,1681
27,2,29,841
27,5,27,729
27,5,24,576
27,4,29,841
27,3,69,4761
27,6,21,441
27,5,44,1936
27,3,49,2401
27,7,21,441
27,5,23,529
27,4,39,1521
27,3,32,1024
27,7,41,1681
27,4,21,441
27,9,24,576
27,6,41,1681
27,5,22,484
27,7,39,1521
27,3,29,841
27,5,42,1764
27,2,35,1225
27,0,25,625
27,2,34,1156
27,2,22,484
27,6,26,676
27,5,32,1024
27,4,44,1936
27,5,39,1521
27,5,44,1936
27,7,44,1936
27,2,59,3481
27,5,49,2401
27,5,49,2401
27,6,26,676
27,5,49,2401
27,3,29,841
27,3,33,1089
27,2,26,676
27,4,39,1521
27,4,32,1024
27,5,29,841
27,6,22,484
27,7,41,1681
27,5,59,3481
27,2,54,2916
27,5,69,4761
27,3,64,4096
27,10,39,1521
27,5,22,484
27,5,25,625
27,5,39,1521
27,2,34,1156
27,5,29,841
27,5,59,3481
27,3,38,1444
27,4,41,1681
27,4,32,1024
27,1,39,1521
27,4,59,3481
27,4,39,1521
27,3,22,484
27,6,35,1225
27,6,59,3481
27,5,44,1936
27,5,44,1936
27,6,31,961
27,7,22,484
27,1,44,1936
27,5,45,2025
27,5,39,1521
27,5,35,1225
27,7,26,676
27,5,29,841
27,5,31,961
27,3,49,2401
27,5,27,729
27,5,39,1521
27,5,34,1156
27,4,22,484
27,4,30,900
27,4,34,1156
27,9,31,961
27,8,39,1521
27,8,48,2304
27,3,59,3481
27,5,59,3481
27,6,52,2704
27,5,29,841
27,3,26,676
27,5,24,576
27,5,49,2401
27,5,21,441
27,6,32,1024
27,5,29,841
27,5,59,3481
27,5,32,1024
27,5,54,2916
27,6,26,676
27,5,69,4761
27,5,44,1936
27,4,49,2401
27,2,59,3481
27,5,45,2025
27,5,27,729
27,5,27,729
27,5,30,900
27,6,39,1521
27,6,37,1369
27,5,22,484
27,1,25,625
27,6,44,1936
27,5,64,4096
27,5,57,3249
27,6,45,2025
27,5,64,4096
27,5,50,2500
27,3,59,3481
27,3,29,841
27,2,24,576
27,5,41,1681
27,4,33,1089
27,6,44,1936
27,3,26,676
27,5,59,3481
27,8,21,441
27,2,46,2116
27,2,27,729
27,5,47,2209
27,1,51,2601
27,5,54,2916
27,10,61,3721
27,5,44,1936
27,5,31,961
27,3,59,3481
27,8,38,1444
27,6,64,4096
27,5,24,576
27,1,26,676
27,2,34,1156
27,5,29,841
27,5,21,441
27,7,51,2601
27,5,27,729
27,6,48,2304
27,5,54,2916
27,2,59,3481
27,5,27,729
27,4,54,2916
27,5,24,576
27,5,22,484
27,6,26,676
27,8,34,1156
27,3,29,841
27,4,36,1296
27,9,32,1024
27,3,34,1156
27,5,39,1521
27,1,31,961
27,3,44,1936
27,3,64,4096
27,5,59,3481
27,1,59,3481
27,6,31,961
27,5,31,961
27,5,28,784
27,0,34,1156
27,5,21,441
27,5,26,676
27,5,29,841
27,9,35,1225
27,10,42,1764
27,5,29,841
27,7,49,2401
27,5,34,1156
27,5,29,841
27,4,46,2116
27,3,29,841
27,3,49,2401
27,5,39,1521
27,3,34,1156
27,5,29,841
27,3,21,441
27,3,29,841
27,5,24,576
27,3,35,1225
27,5,31,961
27,5,44,1936
27,4,41,1681
27,5,23,529
27,1,29,841
27,1,49,2401
27,2,37,1369
27,2,54,2916
27,3,59,3481
27,5,49,2401
27,5,35,1225
27,0,59,3481
27,0,29,841
27,2,59,3481
27,5,31,961
27,3,44,1936
27,0,64,4096
27,5,54,2916
27,3,29,841
27,5,49,2401
27,3,64,4096
27,3,41,1681
27,3,45,2025
27,5,24,576
27,5,29,841
27,6,44,1936
27,2,39,1521
27,2,54,2916
27,5,57,3249
27,3,51,2601
27,3,27,729
27,5,59,3481
27,3,41,1681
27,5,34,1156
27,2,27,729
27,2,54,2916
27,2,39,1521
27,3,38,1444
27,3,59,3481
27,3,50,2500
27,1,47,2209
27,5,34,1156
27,2,24,576
27,5,39,1521
27,5,40,1600
27,2,42,1764
27,7,39,1521
27,3,44,1936
27,9,64,4096
27,5,49,2401
27,4,29,841
27,6,40,1600
27,7,59,3481
27,10,27,729
27,5,21,441
27,7,26,676
27,5,29,841
27,3,49,2401
27,4,34,1156
27,4,39,1521
27,7,34,1156
27,5,52,2704
27,6,27,729
27,5,37,1369
27,4,44,1936
27,4,47,2209
27,4,39,1521
27,3,44,1936
27,4,64,4096
27,0,29,841
27,3,34,1156
27,3,34,1156
27,4,69,4761
27,1,44,1936
27,1,34,1156
27,2,49,2401
27,6,21,441
27,4,21,441
27,7,29,841
27,5,22,484
27,7,31,961
27,5,39,1521
27,4,34,1156
27,4,49,2401
27,4,21,441
27,4,22,484
27,3,44,1936
27,3,59,3481
27,4,29,841
27,5,29,841
27,4,29,841
27,4,54,2916
27,5,49,2401
27,5,69,4761
27,5,44,1936
27,7,24,576
27,5,24,576
27,5,26,676
27,5,29,841
27,3,34,1156
27,7,34,1156
27,8,44,1936
27,5,34,1156
27,5,29,841
27,5,54,2916
27,5,22,484
27,5,29,841
27,5,49,2401
27,5,49,2401
27,5,21,441
27,5,29,841
27,6,34,1156
27,7,29,841
27,10,26,676
27,10,23,529
27,6,24,576
27,4,39,1521
27,5,44,1936
27,6,34,1156
27,5,34,1156
27,3,57,3249
27,2,26,676
27,3,34,1156
27,4,47,2209
27,4,37,1369
27,7,29,841
27,6,26,676
27,5,21,441
27,5,25,625
27,5,28,784
27,5,34,1156
27,5,24,576
27,8,25,625
27,8,29,841
27,8,44,1936
27,6,34,1156
27,5,34,1156
27,5,49,2401
27,6,24,576
27,3,39,1521
27,2,44,1936
27,5,39,1521
27,5,54,2916
27,5,34,1156
27,5,35,1225
27,5,25,625
27,5,35,1225
27,7,24,576
27,5,34,1156
27,7,34,1156
27,5,24,576
27,5,34,1156
27,5,64,4096
27,5,39,1521
27,5,34,1156
27,5,59,3481
27,5,34,1156
27,5,29,841
27,5,44,1936
27,10,44,1936
27,5,34,1156
27,7,23,529
27,5,30,900
27,0,59,3481
27,0,24,576
27,0,34,1156
27,6,21,441
27,2,39,1521
27,10,24,576
27,6,21,441
27,6,49,2401
27,2,29,841
27,5,44,1936
27,5,22,484
27,5,49,2401
27,6,21,441
27,7,31,961
27,4,39,1521
27,8,41,1681
27,6,24,576
27,4,39,1521
27,5,26,676
27,4,44,1936
27,5,32,1024
27,10,39,1521
27,10,35,1225
27,0,34,1156
27,0,24,576
27,10,22,484
27,5,34,1156
27,2,59,3481
27,5,39,1521
27,6,69,4761
27,5,24,576
27,5,49,2401
27,8,24,576
27,2,34,1156
27,5,34,1156
27,7,24,576
27,7,29,841
27,4,24,576
27,6,24,576
27,5,27,729
27,4,34,1156
27,5,22,484
27,4,34,1156
27,5,39,1521
27,4,59,3481
27,7,26,676
27,5,39,1521
27,7,29,841
27,8,27,729
27,4,21,441
27,6,31,961
27,7,29,841
27,3,49,2401
27,4,49,2401
27,9,25,625
27,6,30,900
27,5,22,484
27,6,35,1225
27,4,40,1600
27,6,30,900
27,4,57,3249
27,7,27,729
27,4,39,1521
27,7,21,441
27,5,54,2916
27,2,39,1521
27,4,39,1521
27,6,26,676
27,5,35,1225
27,5,29,841
27,5,31,961
27,4,29,841
27,9,24,576
27,5,34,1156
27,3,46,2116
27,7,21,441
27,6,34,1156
27,8,44,1936
27,6,22,484
27,6,29,841
27,5,25,625
27,5,39,1521
27,5,34,1156
27,10,29,841
27,7,24,576
27,0,54,2916
27,0,35,1225
